OMNIWeb Plus Browser Results

Listing for omni_min data from 20170907 to 20170909
Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Proton Density, n/cc
 6 AL-index, nT
 7 AU-index, nT
 8 SYM/H, nT
 9 ASY/H, nT

YYYY DOY HR MN      1       2       3       4      5     6     7     8     9 
2017 250 10  6    7.64   -7.25   -4.52  -504.9   7.62  -246   356    -8    31
2017 250 10  7    8.30   -7.04   -3.79  -507.7   7.49  -231   355    -9    31
2017 250 10  8    8.31   -7.09   -3.75  -499.9   7.97  -233   350    -8    31
2017 250 10  9    8.25   -6.73   -4.58  -499.9   7.97  -239   348    -8    30
2017 250 10 10    8.33   -6.73   -4.51  -497.5   8.00  -242   334    -8    30
2017 250 10 11    7.96   -6.92   -4.90  -497.5   8.00  -249   327    -8    30
2017 250 10 12    8.83   -6.26   -4.40  -495.1   7.84  -254   340    -8    28
2017 250 10 13    8.73   -6.51   -4.02  -499.6   8.09  -257   357    -8    29
2017 250 10 14    8.03   -6.30   -4.42  -502.9   8.16  -266   353    -8    29
2017 250 10 15    7.59   -5.72   -4.94  -499.9   7.68  -258   363    -8    33
2017 250 10 16    7.45   -6.16   -6.32  -504.1   8.13  -255   386    -7    46
2017 250 10 17    7.14   -5.94   -6.99  -502.9   7.20  -255   424    -7    41
2017 250 10 18    7.79   -6.65   -5.64 99999.9 999.99  -271   408    -7    37
2017 250 10 19    8.22   -6.54   -5.41 99999.9 999.99  -287   375    -7    35
2017 250 10 20    7.93   -7.41   -3.50  -506.0   6.99  -292   348    -7    34
2017 250 10 21    7.69   -8.05   -2.46  -506.0   6.99  -286   338    -7    32
2017 250 10 22    7.51   -8.34   -2.21 99999.9 999.99  -286   342    -8    31
2017 250 10 23    6.73   -9.17   -0.80 99999.9 999.99  -278   340    -8    30
2017 250 10 24    7.53   -8.91   -1.79 99999.9 999.99  -266   324    -9    29
2017 250 10 25    7.28   -9.11   -1.12  -499.9   6.38  -269   308    -9    27
2017 250 10 26    6.99   -9.32   -1.02  -499.9   6.38  -270   304   -10    26
2017 250 10 27    7.39   -8.78   -1.64  -488.1   6.49  -262   295   -10    26
2017 250 10 28    7.80   -7.56   -2.74  -488.1   6.49  -254   285   -10    26
2017 250 10 29    8.41   -6.39   -3.50  -498.1   6.35  -249   282   -11    26
2017 250 10 30    8.59   -6.67   -3.02  -498.1   6.35  -249   281   -11    27
2017 250 10 31    8.59   -6.80   -2.81 99999.9 999.99  -245   281   -12    26
2017 250 10 32    8.40   -7.15   -2.29 99999.9 999.99  -247   270   -12    26
2017 250 10 33    8.39   -6.91   -2.55 99999.9 999.99  -247   256   -12    27
2017 250 10 34    8.38   -7.58   -2.38 99999.9 999.99  -246   239   -12    27
2017 250 10 35    8.96   -7.51   -2.75 99999.9 999.99  -240   236   -13    27
2017 250 10 36    9.01   -7.75   -2.20 99999.9 999.99  -215   229   -13    26
2017 250 10 37    8.88   -7.89   -2.64  -499.3   6.35  -206   217   -13    27
2017 250 10 38    9.14   -7.69   -2.47  -499.3   6.35  -204   218   -14    27
2017 250 10 39 9999.99 9999.99 9999.99 99999.9 999.99  -198   213   -14    27
2017 250 10 40    9.38   -7.01   -3.20  -489.3   6.26  -187   213   -15    27
2017 250 10 41    9.05   -7.87   -2.08  -492.3   6.51  -190   223   -15    26
2017 250 10 42    7.42   -9.56    0.37  -496.6   6.86  -195   232   -15    26
2017 250 10 43    8.04   -9.11   -0.44  -501.5   6.21  -190   235   -15    25
2017 250 10 44    7.79   -9.29    0.84  -498.4   6.06  -201   227   -15    25
2017 250 10 45    7.67   -9.39    1.25  -510.6   5.91  -212   216   -15    25
2017 250 10 46    7.80   -9.20    1.71  -501.8   5.90  -233   207   -14    25
2017 250 10 47    7.92   -9.17    1.87  -501.8   5.90  -232   203   -14    25
2017 250 10 48    7.92   -9.04    1.60  -504.0   6.13  -224   196   -15    25
2017 250 10 49    8.06   -8.87    1.92  -504.0   6.13  -228   188   -14    25
2017 250 10 50    8.00   -8.95    1.86 99999.9 999.99  -209   183   -14    24
2017 250 10 51    8.09   -8.76    2.20  -506.0   5.73  -201   180   -14    24
2017 250 10 52    7.80   -9.01    1.58  -508.9   5.92  -189   174   -15    24
2017 250 10 53    8.17   -8.54    1.85  -509.0   5.92  -186   167   -14    25
2017 250 10 54    8.49   -7.14    2.52 99999.9 999.99  -174   161   -15    24
2017 250 10 55    8.67   -7.21    2.20  -478.6   5.63  -169   157   -14    25
2017 250 10 56    8.46   -7.09    2.14  -484.3   5.63  -155   154   -15    25
2017 250 10 57    8.50   -7.08    2.23  -490.2   5.78  -146   150   -15    25
2017 250 10 58    8.52   -7.18    2.21  -493.7   6.12  -156   146   -15    26
2017 250 10 59    8.25   -7.40    2.29  -485.4   5.97  -203   144   -16    25
2017 250 11  0    8.34   -7.46    2.16  -494.7   6.15  -276   143   -16    25
2017 250 11  1    7.68   -8.00    2.77  -492.3   6.09  -313   141   -15    26
2017 250 11  2    7.46   -8.07    3.22  -502.2   6.07  -325   140   -16    26
2017 250 11  3    7.84   -8.48    2.05  -500.3   5.92  -348   137   -15    26
2017 250 11  4    8.08   -7.40    1.69  -492.2   6.39  -311   145   -15    26
2017 250 11  5    8.31   -7.16    1.42  -492.2   6.39  -312   159   -14    27
2017 250 11  6    8.68   -6.81    1.10  -483.9   5.94  -275   163   -14    27
2017 250 11  7    8.42   -7.11    1.61  -483.9   5.94  -288   124   -14    29
2017 250 11  8    8.15   -7.35    1.95  -488.3   5.80  -257   149   -14    30
2017 250 11  9    8.17   -7.38    1.91  -488.3   5.80  -233   155   -14    31
2017 250 11 10    8.07   -7.39    1.78 99999.9 999.99  -275   168   -14    33
2017 250 11 11    7.77   -7.82    2.23  -492.6   5.97  -290   179   -14    33
2017 250 11 12    7.68   -7.84    2.36  -492.6   5.97  -321   181   -14    34
2017 250 11 13    7.27   -7.96    2.79  -490.8   5.58  -313   178   -14    35
2017 250 11 14    7.08   -8.05    3.04  -490.8   5.58  -310   170   -13    35
2017 250 11 15    7.17   -8.18    3.28  -492.5   5.36  -326   167   -13    34
2017 250 11 16    7.18   -8.26    3.53  -492.5   5.36  -341   174   -13    34
2017 250 11 17    7.22   -8.43    3.47  -491.6   5.32  -348   179   -13    34
2017 250 11 18    6.98   -8.33    3.64  -491.6   5.32  -332   182   -13    34
2017 250 11 19    6.97   -8.40    4.12 99999.9 999.99  -322   178   -12    33
2017 250 11 20    6.95   -8.50    4.16 99999.9 999.99  -307   178   -12    34
2017 250 11 21    7.19   -8.52    3.90  -487.9   5.43  -286   179   -12    33
2017 250 11 22    7.19   -8.55    3.76  -489.6   5.18  -279   180   -12    33
2017 250 11 23    7.11   -8.48    3.65  -495.4   5.30  -274   181   -11    33
2017 250 11 24    7.11   -8.52    3.54  -495.9   5.31  -268   174   -11    31
2017 250 11 25    7.24   -8.49    3.30 99999.9 999.99  -252   166   -11    30
2017 250 11 26    7.76   -8.14    2.76  -493.1   5.32  -235   182   -11    30
2017 250 11 27    8.31   -7.86    1.64  -493.7   5.55  -225   189   -11    28
2017 250 11 28 9999.99 9999.99 9999.99  -493.8   5.60  -207   190   -10    27
2017 250 11 29    8.21   -7.68    0.89  -493.5   5.72  -191   200   -10    27
2017 250 11 30    8.13   -7.64    0.89  -493.5   5.72  -167   208   -10    26
2017 250 11 31    8.22   -7.45    1.02  -491.6   5.93  -147   209   -10    26
2017 250 11 32    8.19   -7.36    0.78  -491.9   5.93  -137   205    -9    24
2017 250 11 33    8.02   -7.31    0.96  -495.9   6.02  -144   198    -9    23
2017 250 11 34    8.00   -7.04    1.13  -496.2   6.21  -142   195    -9    23
2017 250 11 35    7.41   -7.08    2.32 99999.9 999.99  -141   194    -9    21
2017 250 11 36    7.61   -7.11    1.18 99999.9 999.99  -138   191    -9    21
2017 250 11 37    7.87   -6.97   -0.25 99999.9 999.99  -131   186    -8    19
2017 250 11 38    8.03   -6.34   -1.82  -495.3   6.62  -121   179    -8    19
2017 250 11 39    8.09   -6.49   -0.97  -495.3   6.62  -140   180    -8    19
2017 250 11 40    8.52   -5.97   -1.19  -493.7   6.07  -139   182    -8    18
2017 250 11 41    7.46   -7.20    0.47  -494.9   6.26  -111   185    -8    19
2017 250 11 42    7.26   -7.26    2.51  -501.9   5.59  -115   183    -7    18
2017 250 11 43    6.91   -7.06    3.32  -501.9   5.59  -113   171    -7    17
2017 250 11 44    6.33   -8.05    2.03  -501.2   5.37   -95   164    -7    16
2017 250 11 45    6.01   -8.22    2.51  -501.2   5.37   -78   162    -7    16
2017 250 11 46    6.26   -8.08    2.75 99999.9 999.99   -73   164    -6    14
2017 250 11 47    4.31   -5.25    3.52 99999.9 999.99   -72   170    -6    14
2017 250 11 48    4.94   -5.97    6.48 99999.9 999.99   -65   173    -5    14
2017 250 11 49    3.97   -6.31    6.50  -519.8   5.31   -65   172    -5    14
2017 250 11 50    3.97   -6.74    5.80  -519.8   5.31   -69   169    -4    15
2017 250 11 51    3.78   -5.63    7.42 99999.9 999.99   -71   172    -4    16
2017 250 11 52    3.90   -5.97    6.43 99999.9 999.99   -69   179    -3    18
2017 250 11 53    2.97   -4.07    4.44  -515.8   5.33   -60   187    -4    19
2017 250 11 54    4.44   -6.83    3.92  -518.1   5.87   -63   193    -4    20
2017 250 11 55    3.71   -7.34    5.02  -514.5   5.60   -59   190    -4    20
2017 250 11 56    5.81   -7.11    3.39  -511.4   5.34   -48   180    -4    20
2017 250 11 57    5.89   -7.07    3.41 99999.9 999.99   -54   172    -4    19
2017 250 11 58    1.19   -1.11    4.87 99999.9 999.99   -57   166    -5    19
2017 250 11 59    6.51   -6.78    2.75 99999.9 999.99   -44   159    -5    18
2017 250 12  0    7.40   -6.77    1.97  -495.3   4.48   -37   156    -5    20
2017 250 12  1    7.17   -6.84    2.72  -480.0   4.60   -35   155    -6    23
2017 250 12  2    6.58   -7.09    3.73  -499.9   4.02   -25   151    -6    22
2017 250 12  3    6.33   -6.80    4.25  -483.4   4.54   -25   149    -6    21
2017 250 12  4    5.02   -6.34    5.73  -489.1   4.38   -27   148    -6    20
2017 250 12  5    4.79   -6.91    5.66  -496.9   4.10   -35   145    -6    18
2017 250 12  6    5.98   -6.72    5.56  -496.9   4.10   -49   141    -6    18
2017 250 12  7    5.45   -6.85    7.12 99999.9 999.99   -60   135    -6    18
2017 250 12  8    4.50   -6.44    6.27 99999.9 999.99   -63   130    -6    19
2017 250 12  9    4.48   -6.25    5.33  -503.2   5.29   -62   128    -5    18
2017 250 12 10    4.72   -6.29    5.64  -499.7   4.56   -58   127    -5    18
2017 250 12 11    1.94   -2.84    4.24  -491.4   4.20   -56   132    -5    19
2017 250 12 12   -3.63    6.80    3.17  -490.5   5.57   -60   134    -4    20
2017 250 12 13   -1.36    2.38    3.48  -536.0   6.77   -63   131    -4    21
2017 250 12 14   -3.71    6.27    2.39  -540.1   6.83   -71   127    -4    22
2017 250 12 15   -1.28    2.01    3.51  -539.1   6.81   -77   123    -3    22
2017 250 12 16    0.92    0.88    3.21  -539.1   6.81   -87   115    -2    19
2017 250 12 17   -2.56    5.10    1.93  -535.1   6.47   -85   107     0    18
2017 250 12 18   -3.04    6.05    3.98  -536.9   6.38   -78   109     1    21
2017 250 12 19   -3.04    5.04    2.97  -546.5   6.01   -87   114     2    24
2017 250 12 20   -2.57    4.15    3.83  -527.1   5.74   -82   116     3    29
2017 250 12 21   -2.73    3.80    4.55  -519.4   5.08   -58   116     3    33
2017 250 12 22   -4.30    5.43    2.92  -534.4   6.98   -24   117     3    36
2017 250 12 23   -4.19    4.86    3.71  -531.6   7.47   -21   119     2    35
2017 250 12 24   -4.00    2.74    6.09 99999.9 999.99   -31   124     2    34
2017 250 12 25   -3.51    3.07    6.50  -567.1   5.91   -24   130     2    33
2017 250 12 26   -2.29   -1.61    1.66  -561.6   5.94    -8   136     2    30
2017 250 12 27   -2.92   -0.32    3.16  -542.8   6.62    -5   132     3    29
2017 250 12 28   -2.74   -0.31    2.81  -532.8   7.00   -10   136     3    28
2017 250 12 29   -2.40   -7.06   -1.05  -548.0   6.50   -20   141     3    28
2017 250 12 30   -2.32   -6.85   -1.93  -569.3   6.24   -15   167     3    30
2017 250 12 31   -3.05   -6.48   -2.31  -558.9   6.38   -10   195     3    29
2017 250 12 32   -4.97   -4.99   -2.80  -575.7   6.42   -11   205     3    29
2017 250 12 33   -4.42   -0.25    2.95  -582.2   6.43    -8   218     3    28
2017 250 12 34   -3.29    4.30    5.06  -550.7   5.80   -11   222     3    27
2017 250 12 35   -3.00    1.23    7.04  -550.7   5.80    -9   230     3    27
2017 250 12 36   -4.07    1.94    6.44  -560.6   8.18    -6   222     3    25
2017 250 12 37   -4.32    2.99    5.72  -560.6   8.18    -8   203     3    25
2017 250 12 38   -3.99    3.13    5.89  -560.6   8.18    -1   177     4    27
2017 250 12 39   -4.19    3.04    5.59 99999.9 999.99     1   170     4    26
2017 250 12 40   -3.17    2.69    6.40  -560.0   6.40    -6   173     4    25
2017 250 12 41   -4.21   -0.26    5.93  -560.1   6.78    -5   178     5    23
2017 250 12 42 9999.99 9999.99 9999.99  -560.5   7.94     0   171     5    25
2017 250 12 43 9999.99 9999.99 9999.99 99999.9 999.99     4   167     5    26
2017 250 12 44   -3.28    4.45    6.90  -542.5   6.26     2   147     4    27
2017 250 12 45   -2.30    5.80    6.36  -542.5   6.26    -4   131     3    25
2017 250 12 46   -1.02    7.56    5.21  -542.5   6.26    13   131     3    24
2017 250 12 47   -1.18    7.54    5.00 99999.9 999.99    -7   132     3    20
2017 250 12 48   -0.71    8.28    3.41 99999.9 999.99   -22   132     3    18
2017 250 12 49   -1.96    7.31    5.26 99999.9 999.99   -14   134     4    20
2017 250 12 50   -1.39    6.84    6.02 99999.9 999.99   -20   139     5    21
2017 250 12 51   -1.69    6.00    7.13  -522.7   6.16   -23   141     5    22
2017 250 12 52   -1.69    5.38    7.56  -522.7   6.16   -20   142     5    25
2017 250 12 53   -2.21    6.09    6.81  -529.1   6.14   -10   132     5    27
2017 250 12 54   -2.30    6.66    5.34  -529.1   6.14    -7   128     5    27
2017 250 12 55   -3.48    4.91    7.44 99999.9 999.99     0   124     4    24
2017 250 12 56   -2.32    4.96    6.44 99999.9 999.99   -13   119     4    21
2017 250 12 57   -2.22    4.36    6.65 99999.9 999.99   -17   124     5    21
2017 250 12 58   -2.21    4.05    6.78 99999.9 999.99   -11   128     5    21
2017 250 12 59   -2.27    3.96    6.62  -535.5   5.95    -8   126     5    23
2017 250 13  0   -2.53    3.83    6.59  -533.6   6.00   -10   125     5    23
2017 250 13  1   -2.78    3.95    7.05  -532.8   6.39   -14   139     5    23
2017 250 13  2   -2.57    3.89    6.72  -536.8   6.29    -4   137     4    24
2017 250 13  3   -2.56    3.92    7.45  -536.8   6.29    -2   133     4    23
2017 250 13  4   -2.12    3.47    6.05  -536.8   6.29    -3   129     4    23
2017 250 13  5   -2.73    3.56    5.89 99999.9 999.99    -7   128     5    23
2017 250 13  6   -2.70    4.23    7.41 99999.9 999.99    -7   127     5    23
2017 250 13  7   -2.73    4.79    6.90  -536.4   5.84    -7   126     4    24
2017 250 13  8   -2.77    4.25    6.63  -536.4   5.84    -5   125     4    23
2017 250 13  9   -3.43    4.03    7.28  -536.4   5.84    -7   116     5    23
2017 250 13 10   -3.16    3.57    6.65 99999.9 999.99   -12    98     4    24
2017 250 13 11   -3.47    3.66    6.96  -536.2   6.19    -6    92     4    23
2017 250 13 12   -3.51    3.69    6.97  -536.2   6.19    -5   105     3    23
2017 250 13 13   -3.51    3.16    6.64 99999.9 999.99   -11   114     2    23
2017 250 13 14   -3.54    3.13    6.43  -529.6   6.37   -14   116     2    23
2017 250 13 15   -3.50    3.41    6.75  -529.6   6.37    -9   108     3    23
2017 250 13 16   -3.46    3.38    6.68 99999.9 999.99    -9   100     4    24
2017 250 13 17   -3.02    2.98    5.70  -532.1   6.30    -7    90     4    24
2017 250 13 18   -3.16    2.87    5.83  -532.1   6.30    -3    91     4    25
2017 250 13 19   -3.02    3.08    5.44 99999.9 999.99   -11    90     4    25
2017 250 13 20   -3.41    3.17    6.16  -533.8   6.23   -10    89     4    25
2017 250 13 21   -3.04    3.15    5.66  -533.8   6.23   -17    87     4    25
2017 250 13 22   -3.68    3.86    6.19 99999.9 999.99   -20    86     3    25
2017 250 13 23   -3.84    4.02    6.79  -532.5   6.16   -17    84     3    25
2017 250 13 24   -3.77    3.63    6.59  -533.2   6.17   -10    84     3    24
2017 250 13 25   -3.00    2.85    5.46  -542.0   6.32    -9    84     3    26
2017 250 13 26   -2.79    2.73    5.59  -542.0   6.32   -11    81     3    24
2017 250 13 27   -3.16    2.91    5.82 99999.9 999.99   -11    80     3    25
2017 250 13 28   -2.55    2.40    4.97  -531.6   6.74   -11    80     3    25
2017 250 13 29   -1.68    0.99    6.18  -532.1   6.36   -12    84     3    26
2017 250 13 30   -1.64    0.96    6.50  -530.4   5.82   -16    87     3    26
2017 250 13 31   -1.60    0.83    6.23  -526.3   6.18   -18    88     3    25
2017 250 13 32   -1.85    1.15    6.71  -527.2   6.11   -16    91     3    25
2017 250 13 33   -1.04    1.08    6.50  -527.8   5.90   -11    93     3    25
2017 250 13 34   -1.03    2.96    5.42  -524.3   5.93   -11    92     3    25
2017 250 13 35   -0.86    2.09    6.47  -521.3   6.68   -17    88     3    26
2017 250 13 36   -0.76    2.78    6.63  -523.9   6.54   -14    82     3    26
2017 250 13 37   -0.70    1.66    6.14  -528.0   6.32   -11    78     3    26
2017 250 13 38   -0.39    1.36    6.10  -528.0   6.32   -12    75     3    26
2017 250 13 39   -0.23    1.66    5.85  -524.7   6.52   -10    71     3    28
2017 250 13 40   -0.15    1.62    6.07  -524.7   6.52   -10    71     3    28
2017 250 13 41   -1.38    0.59    5.47  -531.2   6.92   -14    68     3    28
2017 250 13 42   -2.50   -0.37    5.31  -531.2   6.92   -11    63     3    28
2017 250 13 43   -1.69    0.26    5.16  -528.3   6.20   -12    58     3    27
2017 250 13 44    0.13    1.95    5.51  -528.3   6.20   -14    55     3    26
2017 250 13 45   -0.45    1.17    5.65  -528.3   6.20   -12    52     3    27
2017 250 13 46   -0.47    0.78    5.49 99999.9 999.99   -14    50     2    27
2017 250 13 47   -0.21    0.51    5.39 99999.9 999.99   -23    47     2    27
2017 250 13 48   -0.45    0.13    5.29 99999.9 999.99   -22    46     1    26
2017 250 13 49   -0.83    0.22    6.03  -528.2   6.23   -19    52     1    25
2017 250 13 50   -0.93    0.97    5.42  -528.2   6.23   -10    53     1    24
2017 250 13 51   -0.99    1.67    5.45  -528.2   6.23   -12    51     2    26
2017 250 13 52   -1.23    3.05    5.79 99999.9 999.99   -12    50     2    28
2017 250 13 53   -1.26    2.07    7.00  -527.9   5.88   -13    47     2    28
2017 250 13 54   -1.27    0.65    7.73  -527.9   5.88   -12    50     2    29
2017 250 13 55   -1.09    0.93    5.59  -534.5   6.27   -12    52     2    28
2017 250 13 56   -1.46    2.11    5.43  -533.6   6.33   -14    47     2    27
2017 250 13 57   -0.71    1.91    5.84  -527.2   6.72   -13    45     2    26
2017 250 13 58   -0.68    2.59    5.31  -528.6   6.67   -14    43     2    25
2017 250 13 59   -1.17    2.53    6.44  -533.1   6.49   -12    42     2    25
2017 250 14  0   -1.20    2.77    6.12  -533.1   6.49   -12    41     1    26
2017 250 14  1   -0.86    3.90    5.31 99999.9 999.99   -12    40     2    26
2017 250 14  2   -2.23    2.37    6.09  -541.7   5.80   -11    39     2    26
2017 250 14  3   -2.47    1.43    5.88  -541.6   5.80   -11    39     2    26
2017 250 14  4   -2.28    1.86    5.75  -545.8   6.66   -13    38     2    26
2017 250 14  5   -2.28    1.71    5.72  -545.8   6.66   -12    39     2    26
2017 250 14  6   -2.78    2.13    6.77  -545.8   6.66   -12    45     2    28
2017 250 14  7   -2.85    2.62    6.40  -544.6   5.96   -12    40     2    27
2017 250 14  8   -3.78    3.69    6.74  -544.6   6.04   -15    33     2    27
2017 250 14  9   -3.30    1.73    5.27 99999.9 999.99   -18    33     3    26
2017 250 14 10   -2.50    4.91    2.09 99999.9 999.99   -12    41     3    25
2017 250 14 11   -3.11    3.18    3.17 99999.9 999.99   -12    60     3    26
2017 250 14 12   -3.07    0.71    3.65 99999.9 999.99   -17    56     4    27
2017 250 14 13   -2.92    0.74    3.42 99999.9 999.99   -18    49     3    29
2017 250 14 14   -3.35    1.00    4.06 99999.9 999.99   -23    50     3    30
2017 250 14 15   -4.07    4.22    2.97  -565.9   5.74   -15    47     2    29
2017 250 14 16   -3.65    4.29    2.79  -563.6   5.97   -10    45     2    25
2017 250 14 17   -3.11    2.45    4.86  -561.6   6.17    -8    44     1    24
2017 250 14 18   -3.07    1.84    5.32  -557.1   6.44   -11    42     1    24
2017 250 14 19   -3.12    2.16    4.86  -557.1   6.44   -12    43     1    24
2017 250 14 20   -3.84    2.89    5.59  -555.5   6.12   -14    47     2    25
2017 250 14 21   -3.96    2.91    5.54  -555.5   6.12   -23    50     2    26
2017 250 14 22   -3.88    2.85    5.34  -555.5   6.12   -29    46     1    26
2017 250 14 23   -4.11    3.09    5.10 99999.9 999.99   -26    46     2    28
2017 250 14 24   -4.05    2.85    4.28 99999.9 999.99   -27    57     2    29
2017 250 14 25   -3.92    2.73    3.91 99999.9 999.99   -27    70     2    32
2017 250 14 26   -3.91    2.72    3.87 99999.9 999.99   -34    80     2    37
2017 250 14 27   -4.48    3.01    3.67  -550.1   5.99   -29    81     2    35
2017 250 14 28   -5.21    3.22    4.83  -550.1   5.99   -28    73     2    35
2017 250 14 29   -4.91    2.90    5.05  -550.1   5.99   -36    64     2    37
2017 250 14 30   -5.27    2.87    4.71  -552.7   6.28   -36    57     2    36
2017 250 14 31   -5.74    2.99    4.25  -552.7   6.28   -38    62     1    36
2017 250 14 32   -5.22    2.44    2.39  -552.7   6.28   -34    65     1    35
2017 250 14 33   -6.09    2.45    4.74 99999.9 999.99   -37    70    -1    44
2017 250 14 34   -6.67    2.86    4.73 99999.9 999.99   -48    81    -4    53
2017 250 14 35 9999.99 9999.99 9999.99 99999.9 999.99   -56    84    -4    52
2017 250 14 36   -6.96    2.90    3.35 99999.9 999.99   -56    82    -6    53
2017 250 14 37   -6.85    2.56    2.00 99999.9 999.99   -53    79    -7    53
2017 250 14 38   -6.23    2.47    1.54  -559.9   5.80   -60    77    -7    54
2017 250 14 39   -5.28    2.43    2.28  -559.9   5.80   -57    81    -7    54
2017 250 14 40   -5.38    2.76    2.84  -554.3   6.11   -61    89    -7    55
2017 250 14 41   -2.43    1.96    4.68  -551.1   6.25   -66    97    -8    56
2017 250 14 42   -3.24    2.72    7.18  -543.5   6.54   -63   105    -7    54
2017 250 14 43   -2.93    2.46    6.67  -549.3   6.94   -70   107    -7    53
2017 250 14 44   -2.93    2.50    6.97  -547.9   6.78   -80   108    -7    53
2017 250 14 45   -2.52    2.52    5.43  -545.5   6.36   -81   104    -7    51
2017 250 14 46   -0.60    0.95    5.94  -544.4   6.12   -86   111    -7    51
2017 250 14 47    2.93   -0.00    4.85  -505.4   6.04   -84   109    -7    50
2017 250 14 48    2.76   -0.27    3.87  -508.4   5.79   -72   108    -7    49
2017 250 14 49    3.71   -1.15    3.92  -507.4   5.61   -78   109    -7    47
2017 250 14 50    3.25   -1.56    3.72  -523.3   6.23   -91   105    -7    45
2017 250 14 51    2.74   -0.14    5.02  -523.8   6.61   -93   101    -7    45
2017 250 14 52    2.67   -0.49    5.09  -507.6   6.63   -99    98    -8    44
2017 250 14 53    2.76   -0.31    5.11  -506.6   5.94  -113   101    -7    44
2017 250 14 54    2.39   -0.08    5.08  -513.0   5.88  -124   109    -7    44
2017 250 14 55    1.14    0.79    6.43  -519.6   6.15  -129   108    -7    43
2017 250 14 56    2.44    0.80    6.25  -520.5   6.14  -136   101    -7    41
2017 250 14 57    1.67    0.25    6.15  -532.6   4.56  -146    95    -7    41
2017 250 14 58   -0.25    0.95    6.04  -502.9   5.16  -150    92    -7    41
2017 250 14 59    0.35    1.48    6.27  -540.5   5.15  -146    92    -7    39
2017 250 15  0    2.74    0.55    6.38  -512.8   6.07  -138    86    -7    37
2017 250 15  1    2.13    0.36    6.89  -498.8   6.37  -127    83    -7    36
2017 250 15  2    1.95    0.60    6.81  -497.9   5.70  -122    79    -7    34
2017 250 15  3    2.48   -0.39    6.18  -497.9   5.70  -124    73    -7    32
2017 250 15  4    2.67   -1.19    6.01 99999.9 999.99  -128    64    -7    31
2017 250 15  5    2.76   -0.26    6.05 99999.9 999.99  -138    56    -8    31
2017 250 15  6    1.87    0.25    6.68  -482.6   6.29  -150    49    -8    31
2017 250 15  7    2.43    1.11    6.42  -481.8   6.01  -160    44    -8    30
2017 250 15  8    2.63    0.43    6.07  -480.2   5.50  -165    39    -8    29
2017 250 15  9    2.37    0.46    6.49  -487.9   5.91  -164    36    -8    29
2017 250 15 10    2.95   -0.23    6.49  -486.0   6.05  -169    34    -8    29
2017 250 15 11    3.24    0.60    6.25  -461.6   6.50  -180    30    -7    28
2017 250 15 12    2.37    1.89    6.85  -461.6   6.50  -183    25    -7    28
2017 250 15 13    2.27    2.19    6.78 99999.9 999.99  -172    22    -7    28
2017 250 15 14    2.49    1.99    6.66 99999.9 999.99  -159    20    -7    27
2017 250 15 15    2.13    2.51    6.54  -483.9   5.60  -149    19    -7    27
2017 250 15 16    1.69    3.20    6.56  -483.9   5.60  -142    19    -7    25
2017 250 15 17    1.66    3.51    6.55 99999.9 999.99  -132    19    -6    25
2017 250 15 18    1.27    3.17    6.47  -494.4   4.79  -115    20    -6    24
2017 250 15 19    2.13    2.16    6.60  -492.6   4.86  -104    22    -6    22
2017 250 15 20    1.86    3.04    6.69  -486.6   5.08   -99    24    -6    22
2017 250 15 21    0.96    3.88    6.13  -486.2   4.93   -95    26    -6    22
2017 250 15 22   -0.32    5.57    5.01  -501.4   5.26   -91    27    -5    22
2017 250 15 23   -0.44    5.63    5.05  -502.2   5.28   -83    27    -5    22
2017 250 15 24   -0.49    5.98    4.76  -508.3   5.66   -75    30    -4    22
2017 250 15 25   -1.24    6.11    4.37  -508.3   5.66   -67    33    -4    21
2017 250 15 26   -1.40    5.85    4.49  -511.9   5.58   -50    38    -3    22
2017 250 15 27   -0.91    3.62    5.94  -513.4   5.31   -28    29    -3    23
2017 250 15 28   -0.20    2.34    7.30  -514.6   5.33   -30    31    -3    24
2017 250 15 29   -0.19    2.28    7.32 99999.9 999.99   -22    34    -3    21
2017 250 15 30 9999.99 9999.99 9999.99 99999.9 999.99   -25    52    -3    19
2017 250 15 31 9999.99 9999.99 9999.99 99999.9 999.99   -23    57    -3    19
2017 250 15 32 9999.99 9999.99 9999.99 99999.9 999.99   -28    52    -3    19
2017 250 15 33 9999.99 9999.99 9999.99 99999.9 999.99   -30    44    -3    19
2017 250 15 34 9999.99 9999.99 9999.99 99999.9 999.99   -24    37    -3    19
2017 250 15 35 9999.99 9999.99 9999.99 99999.9 999.99   -22    37    -3    19
2017 250 15 36   -0.46    4.02    6.99 99999.9 999.99   -21    47    -2    18
2017 250 15 37   -0.12    4.07    6.92  -496.5   4.89   -19    58    -2    18
2017 250 15 38   -0.19    4.48    7.50  -496.5   4.89   -21    71    -2    19
2017 250 15 39   -0.35    4.85    7.23  -498.7   4.59   -18    81    -3    17
2017 250 15 40   -0.46    5.57    6.93  -501.4   4.22   -16    80    -3    17
2017 250 15 41   -0.35    5.14    7.24  -501.4   4.22   -22    74    -3    17
2017 250 15 42 9999.99 9999.99 9999.99 99999.9 999.99   -25    60    -3    16
2017 250 15 43    0.12    2.18    8.51 99999.9 999.99   -18    44    -2    16
