OMNIWeb Plus Browser Results

Listing for omni_min data from 20130514 to 20130514
Selected parameters:
 1 BX, nT (GSE, GSM)
 2 BY, nT (GSM)
 3 BZ, nT (GSM)
 4 Vx Velocity,km/s
 5 Proton Density, n/cc
 6 AL-index, nT
 7 AU-index, nT
 8 SYM/H, nT
 9 ASY/H, nT

YYYY DOY HR MN      1       2       3       4      5     6     7     8     9 
2013 134  5 42    3.00    0.15    3.11 99999.9 999.99   -27    29    19    16
2013 134  5 43    3.11    0.83    3.86  -377.2   7.78   -27    29    19    16
2013 134  5 44    3.09    0.63    3.94  -377.1   7.78   -27    27    19    16
2013 134  5 45    2.86    0.27    3.84  -374.5   8.49   -28    26    19    16
2013 134  5 46    2.87   -0.34    3.22  -372.8   9.05   -30    28    19    16
2013 134  5 47    3.16    0.60    3.72  -369.4  10.28   -28    30    19    16
2013 134  5 48    2.92   -0.16    2.98  -377.6   7.56   -27    31    19    17
2013 134  5 49    2.95   -0.07    2.94  -375.4   8.62   -26    32    19    17
2013 134  5 50    3.09   -0.58    2.51  -371.6  10.41   -26    31    19    17
2013 134  5 51    3.08   -0.06    3.17 99999.9 999.99   -28    29    19    15
2013 134  5 52    3.00    0.12    3.42  -378.1   7.55   -29    28    19    16
2013 134  5 53    2.79   -0.15    3.12  -373.4   9.08   -29    28    19    16
2013 134  5 54    3.17    0.87    3.86  -370.2  10.22   -27    30    19    16
2013 134  5 55    2.72    0.02    2.66  -368.6  10.81   -23    33    20    16
2013 134  5 56 9999.99 9999.99 9999.99 99999.9 999.99   -22    34    20    16
2013 134  5 57    2.67    0.04    2.73 99999.9 999.99   -21    35    20    15
2013 134  5 58    2.73   -0.03    2.67 99999.9 999.99   -20    38    21    16
2013 134  5 59    2.73   -0.03    2.67 99999.9 999.99   -20    41    21    14
2013 134  6  0    2.63    0.10    2.75 99999.9 999.99   -21    42    20    14
2013 134  6  1 9999.99 9999.99 9999.99 99999.9 999.99   -22    43    20    14
2013 134  6  2    2.55    0.14    2.80 99999.9 999.99   -23    42    20    15
2013 134  6  3    2.62    0.31    2.73 99999.9 999.99   -24    41    20    15
2013 134  6  4    2.62    0.32    2.73 99999.9 999.99   -27    39    20    15
2013 134  6  5    2.63    0.44    2.70  -368.8  10.84   -27    39    20    15
2013 134  6  6 9999.99 9999.99 9999.99  -368.8  10.84   -26    40    20    14
2013 134  6  7    2.67    0.47    2.73 99999.9 999.99   -26    40    20    14
2013 134  6  8    2.64    0.22    2.86 99999.9 999.99   -27    39    20    13
2013 134  6  9    2.64    0.22    2.86 99999.9 999.99   -27    39    20    14
2013 134  6 10    2.79   -1.48    3.11 99999.9 999.99   -29    38    20    14
2013 134  6 11    2.75   -1.61    3.06 99999.9 999.99   -29    36    20    14
2013 134  6 12    2.75   -1.61    3.06 99999.9 999.99   -30    34    20    14
2013 134  6 13    2.85   -1.20    3.09 99999.9 999.99   -30    33    20    14
2013 134  6 14    2.81   -0.94    3.26  -372.2   9.65   -32    33    19    13
2013 134  6 15    2.34    0.56    4.12  -372.2   9.65   -33    36    20    14
2013 134  6 16    2.67   -0.03    3.62  -375.3   8.92   -32    37    20    14
2013 134  6 17    2.55   -0.28    3.48  -374.7   9.04   -30    37    20    13
2013 134  6 18    2.25   -1.29    3.19  -370.0  10.10   -30    34    19    12
2013 134  6 19    2.47   -0.35    3.40  -369.1  10.28   -28    32    20    12
2013 134  6 20    2.50   -0.07    3.58  -370.0  10.36   -29    34    20    12
2013 134  6 21    2.40    0.29    3.80  -371.1  10.02   -36    37    19    12
2013 134  6 22    2.32   -0.02    3.71  -372.8   9.19   -39    37    19    13
2013 134  6 23    2.33    0.27    3.90  -369.6  10.48   -36    34    19    12
2013 134  6 24    2.35   -0.05    3.87  -372.7   9.54   -33    31    19    12
2013 134  6 25    1.83    0.49    4.21  -371.8   9.40   -35    28    19    13
2013 134  6 26    2.06    0.14    3.92  -371.1   9.50   -37    25    19    12
2013 134  6 27    1.93    0.35    4.04  -370.3   9.81   -36    25    19    12
2013 134  6 28    1.99    0.38    4.01  -369.3   9.88   -33    28    20    11
2013 134  6 29    1.80    0.64    4.13  -372.1   9.41   -33    31    20    11
2013 134  6 30    2.26   -0.08    3.84  -372.2   9.21   -35    32    20    11
2013 134  6 31    2.42   -0.01    3.83  -374.0  10.62   -38    31    19    11
2013 134  6 32    2.74   -0.29    3.10  -370.8   9.70   -38    28    19    11
2013 134  6 33    2.91   -1.01    2.45  -372.5  10.25   -38    25    19    12
2013 134  6 34    2.68   -0.21    3.05  -370.6  10.08   -39    25    19    10
2013 134  6 35    2.67   -0.05    3.43  -371.1   9.91   -39    26    19    10
2013 134  6 36    2.93   -0.49    2.54  -372.5   9.91   -37    26    19    11
2013 134  6 37    2.99   -1.00    2.15  -371.5   9.18   -35    25    19    10
2013 134  6 38    2.77   -0.72    2.69  -369.7   9.89   -34    25    20    10
2013 134  6 39    2.95   -1.92    1.41  -369.9  10.29   -34    26    20    10
2013 134  6 40    2.35   -2.73   -1.02  -370.1  10.40   -35    29    20    10
2013 134  6 41    1.92   -3.32   -2.77  -367.2   8.79   -34    33    19     9
2013 134  6 42    2.01   -4.22   -2.06  -367.2   8.79   -34    35    20     9
2013 134  6 43    2.37   -4.07   -2.31  -367.2   8.79   -34    35    19     9
2013 134  6 44    2.50   -3.84   -2.43  -368.0   8.39   -31    36    19     9
2013 134  6 45    2.15   -3.70   -2.69  -367.5   8.39   -29    36    19     9
2013 134  6 46    2.22   -3.89   -2.55  -367.9   8.50   -28    37    19     9
2013 134  6 47    0.43   -3.42   -3.49  -367.2   8.73   -28    37    18     9
2013 134  6 48    0.73   -3.69   -3.57  -367.7   8.54   -30    35    18     9
2013 134  6 49    1.55   -3.86   -2.98  -367.7   8.54   -28    33    18     9
2013 134  6 50    1.15   -3.69   -3.17  -367.7   8.27   -26    32    18     9
2013 134  6 51   -0.07   -3.34   -3.96  -363.8   8.03   -26    32    18     8
2013 134  6 52   -0.78   -3.01   -4.50  -363.0   8.09   -24    33    18     8
2013 134  6 53   -0.75   -2.96   -4.47  -365.2   8.23   -21    35    19     8
2013 134  6 54   -1.35   -3.16   -4.19  -360.8   8.60   -17    38    19     8
2013 134  6 55    0.60   -3.48   -3.87  -361.9   8.44   -12    42    20     8
2013 134  6 56    1.51   -3.68   -3.53  -363.6   8.48    -8    49    20     8
2013 134  6 57   -0.97   -2.86   -4.49 99999.9 999.99    -9    54    20     8
2013 134  6 58 9999.99 9999.99 9999.99 99999.9 999.99    -7    58    21     8
2013 134  6 59 9999.99 9999.99 9999.99 99999.9 999.99    -6    62    21     8
2013 134  7  0   -0.77   -3.03   -4.54 99999.9 999.99    -7    66    21     8
2013 134  7  1    0.38   -3.45   -4.04 99999.9 999.99    -7    69    21     8
2013 134  7  2    0.35   -3.40   -4.14  -365.0   8.92    -6    72    21     9
2013 134  7  3    0.51   -3.41   -4.05  -365.3   8.87    -6    77    20     8
2013 134  7  4   -0.13   -3.33   -4.33 99999.9 999.99    -8    83    21     8
2013 134  7  5    0.83   -3.75   -3.63  -368.0   8.20   -10    90    21     8
2013 134  7  6    0.31   -3.45   -4.08  -368.0   8.20   -10    94    21     8
2013 134  7  7    0.77   -3.76   -3.59 99999.9 999.99   -11    96    21     9
2013 134  7  8    0.44   -3.55   -3.84  -364.7   8.34   -12   100    21     8
2013 134  7  9   -0.11   -3.57   -3.96  -361.4   8.59   -12   102    21     8
2013 134  7 10    1.03   -4.19   -3.59  -355.7   9.01   -12   104    21     8
2013 134  7 11    1.21   -4.16   -3.58 99999.9 999.99   -13   106    21     8
2013 134  7 12    1.43   -4.23   -3.27 99999.9 999.99   -12   109    21     8
2013 134  7 13    1.19   -4.06   -3.63  -368.5   7.94   -13   112    20     8
2013 134  7 14    0.59   -3.56   -4.30  -368.5   7.94   -15   116    20     8
2013 134  7 15    0.37   -3.85   -3.88  -368.0   8.36   -17   121    20     8
2013 134  7 16    1.19   -3.72   -3.62  -367.7   8.58   -16   128    20     8
2013 134  7 17   -0.18   -3.03   -4.22  -367.7   8.58   -16   134    20     8
2013 134  7 18   -1.22   -2.50   -4.47 99999.9 999.99   -18   138    20     8
2013 134  7 19   -0.24   -3.08   -4.17 99999.9 999.99   -17   141    19     8
2013 134  7 20    0.22   -3.65   -3.92  -362.1   9.10   -17   143    19     8
2013 134  7 21    0.34   -3.71   -4.24  -362.2   8.98   -18   142    19     8
2013 134  7 22    0.91   -4.22   -3.83  -362.8   8.38   -18   141    19     8
2013 134  7 23    0.08   -3.72   -4.22  -362.8   8.38   -17   141    19     8
2013 134  7 24    1.10   -4.40   -3.70  -367.0   6.80   -17   139    18     8
2013 134  7 25   -0.10   -3.44   -4.41  -366.3   7.20   -16   139    18     8
2013 134  7 26    0.50   -3.80   -4.11  -364.3   8.31   -17   142    18     8
2013 134  7 27    0.42   -3.43   -3.96  -361.5   9.24   -20   142    18     8
2013 134  7 28   -0.12   -3.26   -4.07  -361.5   9.24   -21   140    18     9
2013 134  7 29    0.54   -3.52   -3.64 99999.9 999.99   -20   139    17     9
2013 134  7 30    0.52   -3.54   -3.65 99999.9 999.99   -17   138    17    10
2013 134  7 31    0.17   -3.51   -3.71 99999.9 999.99   -18   136    17     9
2013 134  7 32    0.17   -3.35   -3.86  -363.1   9.31   -18   134    17     9
2013 134  7 33   -0.44   -3.30   -3.98  -364.2   9.30   -17   132    16     8
2013 134  7 34   -0.13   -3.26   -3.88  -365.5   9.29   -18   131    16     8
2013 134  7 35   -0.16   -3.20   -4.21  -360.7   9.27   -21   129    16     9
2013 134  7 36   -0.12   -3.17   -4.23  -360.7   9.27   -80   126    17     9
2013 134  7 37    0.00   -3.55   -4.22  -360.7   8.95   -69   125    16     7
2013 134  7 38    0.10   -3.81   -4.26  -362.2   8.74  -109   122    17     8
2013 134  7 39    0.25   -3.59   -4.28  -363.8   8.61  -101   120    16     7
2013 134  7 40    0.17   -3.29   -4.55  -363.2   9.22  -119   119    17     7
2013 134  7 41   -0.67   -3.13   -4.56  -362.5   9.60  -108   119    17     6
2013 134  7 42   -1.10   -3.06   -4.81  -363.2   9.59  -121   116    16     6
2013 134  7 43   -1.09   -2.88   -4.81  -365.5   9.71  -121   114    16     6
2013 134  7 44   -1.05   -2.84   -4.85  -366.4   9.91  -119   114    16     5
2013 134  7 45   -1.08   -2.94   -4.83  -366.4   9.92  -120   112    16     5
2013 134  7 46   -1.02   -2.99   -4.85  -365.9   9.42  -129   111    16     5
2013 134  7 47   -1.16   -3.04   -4.80  -365.9   9.42  -138   110    16     5
2013 134  7 48 9999.99 9999.99 9999.99 99999.9 999.99  -145   110    16     5
2013 134  7 49   -0.98   -2.98   -4.90  -366.4   9.83  -143   110    16     5
2013 134  7 50   -1.04   -3.02   -4.87  -366.4   9.83  -140   111    16     5
2013 134  7 51 9999.99 9999.99 9999.99 99999.9 999.99  -154   111    16     5
2013 134  7 52   -1.20   -3.01   -4.83 99999.9 999.99  -144   112    16     6
2013 134  7 53 9999.99 9999.99 9999.99 99999.9 999.99  -127   111    16     6
2013 134  7 54 9999.99 9999.99 9999.99 99999.9 999.99  -140   112    16     6
2013 134  7 55   -1.17   -2.96   -4.83 99999.9 999.99  -153   111    16     6
2013 134  7 56   -1.01   -3.03   -4.77 99999.9 999.99  -154   108    16     6
2013 134  7 57   -1.03   -3.09   -4.74 99999.9 999.99  -149   106    15     7
2013 134  7 58   -1.07   -3.00   -4.81  -366.3   9.63  -152   104    15     7
2013 134  7 59   -1.19   -2.70   -4.81  -366.3   9.67  -152   102    15     7
2013 134  8  0   -1.50   -2.35   -4.86  -366.9  10.09  -155   103    15     7
2013 134  8  1   -1.47   -2.36   -4.84  -367.1  10.14  -143   103    14     8
2013 134  8  2   -1.12   -2.59   -4.75  -366.3  10.49  -140   105    14     8
2013 134  8  3 9999.99 9999.99 9999.99  -365.8  10.56  -145   108    14     8
2013 134  8  4 9999.99 9999.99 9999.99 99999.9 999.99  -137   108    13     8
2013 134  8  5 9999.99 9999.99 9999.99 99999.9 999.99  -125   104    12     8
2013 134  8  6   -0.50   -2.97   -4.56 99999.9 999.99  -127   105    12     8
2013 134  8  7   -0.50   -3.05   -4.53  -364.1  10.66  -119   110    12     8
2013 134  8  8   -0.56   -3.16   -4.70  -364.0  10.56  -109   114    12     8
2013 134  8  9   -0.76   -3.07   -4.83  -363.3  10.25  -119   115    12     8
2013 134  8 10   -0.90   -3.07   -4.81  -365.1  10.12  -128   114    12     8
2013 134  8 11   -0.80   -3.18   -4.83  -365.7  10.08  -114   115    11     8
2013 134  8 12   -0.86   -3.13   -4.83 99999.9 999.99  -113   115    11     8
2013 134  8 13   -0.97   -3.13   -4.83 99999.9 999.99  -117   116    11     8
2013 134  8 14   -1.00   -3.12   -4.82 99999.9 999.99  -121   116    11     8
2013 134  8 15   -1.02   -3.09   -4.85  -365.9   9.90  -121   118    10     8
2013 134  8 16   -1.06   -3.08   -4.87  -365.9   9.90  -118   117    10     8
2013 134  8 17   -1.10   -3.11   -4.90  -365.9   9.90  -121   136     9     9
2013 134  8 18   -1.03   -3.10   -4.93 99999.9 999.99  -121   121    10     7
2013 134  8 19   -1.06   -3.04   -4.93 99999.9 999.99  -116   119     9     7
2013 134  8 20   -1.15   -3.08   -5.03  -366.0   9.96  -120   120     9     7
2013 134  8 21   -1.15   -3.07   -5.07  -366.0   9.96  -122   118     8     8
2013 134  8 22   -1.17   -3.04   -5.09  -366.0   9.96  -124   120     8     8
2013 134  8 23   -1.20   -3.12   -5.08 99999.9 999.99  -122   121     8     8
2013 134  8 24   -1.07   -3.39   -5.08 99999.9 999.99  -117   118     7     9
2013 134  8 25   -1.29   -3.26   -5.13  -365.7   9.39  -121   118     7     8
2013 134  8 26   -1.13   -3.47   -5.16  -365.8   9.38  -120   120     6    10
2013 134  8 27   -1.09   -3.49   -5.25  -367.6   9.26  -122   121     5    10
2013 134  8 28   -1.13   -3.31   -5.08  -367.8   9.33  -128   123     5    10
2013 134  8 29   -0.89   -3.58   -4.96  -367.3   9.56  -129   123     5     9
2013 134  8 30   -1.11   -3.23   -5.16  -365.7   9.73  -128    91     5     9
2013 134  8 31   -1.04   -3.61   -5.17  -371.3   9.69  -129   110     5    10
2013 134  8 32   -0.89   -3.75   -4.93  -371.2   9.68  -136   108     5    11
2013 134  8 33   -1.06   -3.70   -5.11  -367.2   9.49  -132   107     5    10
2013 134  8 34   -0.96   -3.85   -5.09  -367.0   9.56  -134   126     4    10
2013 134  8 35   -1.20   -3.60   -5.08  -369.6   9.48  -145   147     4    12
2013 134  8 36   -1.24   -3.49   -5.16  -371.1   9.56  -192   153     3    12
2013 134  8 37   -1.32   -3.37   -5.12  -366.8   9.20  -213   143     4    11
2013 134  8 38   -3.58   -0.65   -4.55  -369.6  10.69  -203   147     4    10
2013 134  8 39   -4.35    0.40   -4.08  -374.4  11.96  -184   147     4    11
2013 134  8 40   -4.14    1.94   -4.45  -373.3  10.16  -184   157     3    12
2013 134  8 41   -4.70    3.08   -3.55  -373.3  10.16  -182   147     3    13
2013 134  8 42   -5.50    2.45   -3.59 99999.9 999.99  -183   146     2    12
2013 134  8 43   -5.49    2.61   -3.47  -373.4   9.94  -187   151     2    14
2013 134  8 44   -5.24    2.82   -3.33  -369.7   9.48  -210   152     1    14
2013 134  8 45   -5.11    2.78   -3.51  -367.1   9.72  -236   152     0    14
2013 134  8 46   -5.14    2.85   -3.43  -367.3  10.03  -214   154     0    15
2013 134  8 47   -5.13    2.77   -3.42 99999.9 999.99  -214   150    -1    15
2013 134  8 48   -5.12    2.84   -3.45 99999.9 999.99  -211   147    -1    17
2013 134  8 49   -5.11    2.71   -3.53  -365.6  10.14  -232   151    -1    18
2013 134  8 50   -5.14    2.40   -3.54  -365.6  10.14  -258   150    -1    19
2013 134  8 51   -5.20    2.16   -3.64 99999.9 999.99  -264   152    -1    20
2013 134  8 52   -5.16    1.22   -4.14  -365.5  10.63  -247   143    -2    20
2013 134  8 53   -5.21    2.13   -3.64  -365.5  10.63  -246   140    -2    23
2013 134  8 54   -5.20    2.17   -3.57 99999.9 999.99  -266   139    -2    22
2013 134  8 55   -5.34    2.02   -3.57  -365.1  10.45  -301   144    -1    24
2013 134  8 56   -5.47    1.64   -4.05  -366.4  10.32  -308   149    -1    26
2013 134  8 57   -5.57    1.58   -4.30  -370.3   9.86  -294   148    -1    27
2013 134  8 58   -5.67    2.14   -4.19  -373.2   8.83  -264   149    -1    27
2013 134  8 59   -5.75    2.06   -4.29  -372.8   9.50  -267   152    -1    28
2013 134  9  0   -5.89    2.02   -4.28  -374.4   8.88  -288   144    -1    27
2013 134  9  1   -5.90    1.98   -4.22  -374.6   8.79  -278   150    -1    27
2013 134  9  2   -5.85    2.21   -3.97  -373.7   9.28  -280   155    -2    28
2013 134  9  3   -5.77    1.92   -4.09  -373.7   9.28  -275   158    -2    29
2013 134  9  4   -5.74    0.76   -4.69  -373.7   9.80  -277   156    -2    29
2013 134  9  5   -5.82    0.38   -5.13  -373.9   9.73  -274   150    -3    29
2013 134  9  6   -5.69    0.22   -5.20  -377.8   8.20  -275   143    -4    29
2013 134  9  7   -5.85    1.63   -4.15  -378.0   8.00  -281   136    -3    28
2013 134  9  8   -5.92    1.47   -4.17  -377.9   8.00  -276   128    -5    28
2013 134  9  9   -5.92    1.27   -4.39  -373.0   9.03  -272   120    -5    27
2013 134  9 10   -5.56   -1.21   -5.33  -373.0   9.03  -264   168    -5    27
2013 134  9 11   -6.19    0.69   -4.68  -375.2   8.15  -254   170    -5    27
2013 134  9 12   -6.02   -0.57   -5.19  -379.2   7.27  -245   174    -5    27
2013 134  9 13   -5.47   -1.39   -5.58  -386.4   6.25  -235   176    -5    28
2013 134  9 14   -5.82   -0.81   -5.40  -390.7   6.07  -227   179    -5    29
2013 134  9 15   -5.92   -0.62   -5.30  -385.5   6.81  -224   183    -5    29
2013 134  9 16   -6.03   -0.42   -5.26  -386.8   6.62  -224   182    -5    28
2013 134  9 17   -5.91   -0.32   -5.22  -390.2   6.11  -228   177    -5    28
2013 134  9 18   -5.43    0.88   -5.82  -390.2   6.11  -230   177    -4    27
2013 134  9 19   -5.59    0.07   -5.66  -391.2   5.80  -235   178    -4    27
2013 134  9 20   -5.94   -0.71   -5.30  -391.2   5.80  -240   177    -4    26
2013 134  9 21   -6.14   -0.61   -5.06 99999.9 999.99  -240   176    -5    26
2013 134  9 22   -6.16   -0.54   -4.98 99999.9 999.99  -226   177    -5    24
2013 134  9 23   -5.95   -0.24   -5.22 99999.9 999.99  -217   176    -5    24
2013 134  9 24   -5.89   -0.21   -5.33 99999.9 999.99  -210   177    -5    24
2013 134  9 25   -5.90   -0.17   -5.44  -385.1   6.53  -204   181    -4    22
2013 134  9 26   -5.95   -0.23   -5.37  -385.1   6.53  -210   182    -4    21
2013 134  9 27   -6.09   -0.22   -5.13 99999.9 999.99  -210   182    -4    19
2013 134  9 28   -5.97   -0.29   -5.36  -389.7   5.82  -207   185    -4    19
2013 134  9 29   -5.93   -0.13   -5.39  -389.7   5.82  -207   185    -4    19
2013 134  9 30   -5.84   -0.49   -5.38  -388.3   5.95  -210   186    -4    19
2013 134  9 31   -5.80    0.33   -5.50  -388.3   5.95  -227   193    -4    20
2013 134  9 32   -5.59   -0.50   -5.65  -389.5   6.06  -237   200    -4    20
2013 134  9 33   -5.57   -1.24   -5.51  -392.4   6.32  -240   200    -4    20
2013 134  9 34   -5.93   -0.14   -5.35  -392.4   6.32  -241   197    -4    20
2013 134  9 35   -5.97    0.25   -5.40  -390.8   6.03  -241   196    -4    20
2013 134  9 36   -5.81   -0.62   -5.60  -390.8   6.03  -240   199    -4    21
2013 134  9 37   -5.50   -0.56   -5.63  -390.8   6.03  -252   203    -4    21
2013 134  9 38   -5.91    0.88   -5.44  -389.1   5.76  -266   205    -4    22
2013 134  9 39   -5.79    0.61   -5.62  -389.3   5.80  -273   202    -5    22
2013 134  9 40   -5.87    0.26   -5.54  -390.1   6.01  -281   201    -5    21
2013 134  9 41   -5.60   -0.10   -5.89  -390.1   6.01  -284   201    -6    23
2013 134  9 42   -5.70    0.10   -5.88  -390.4   5.44  -286   199    -6    22
2013 134  9 43   -5.56   -0.24   -5.98  -390.4   5.45  -288   203    -7    21
2013 134  9 44   -5.29   -0.79   -5.95  -391.1   6.45  -295   204    -7    22
2013 134  9 45   -5.42   -0.40   -6.10  -391.1   6.45  -300   205    -7    21
2013 134  9 46   -5.44    0.43   -6.14  -393.3   6.45  -303   202    -7    22
2013 134  9 47   -5.50    0.66   -6.19  -393.3   6.45  -306   202    -8    21
2013 134  9 48   -5.32    0.70   -6.27  -392.1   6.52  -303   208    -8    21
2013 134  9 49   -5.82    0.19   -5.86  -392.1   6.52  -314   216    -8    21
2013 134  9 50   -5.70    0.27   -5.96 99999.9 999.99  -328   225    -9    22
2013 134  9 51   -5.33    0.37   -6.29  -391.1   6.28  -331   227    -9    21
2013 134  9 52   -5.10    0.34   -6.42  -391.9   6.37  -326   222   -10    20
2013 134  9 53   -5.27    0.27   -5.89  -402.9   8.70  -318   218   -10    21
2013 134  9 54   -4.46   -3.40   -4.09  -403.2   8.77  -312   217   -10    20
2013 134  9 55   -3.34   -3.92   -3.97  -394.3   7.38  -312   218    -9    20
2013 134  9 56   -5.02   -0.40   -5.44  -392.0   7.51  -306   219    -9    20
2013 134  9 57   -5.00    1.12   -5.13  -386.0   8.66  -297   217    -9    21
2013 134  9 58   -4.76    2.25   -5.32  -389.0  10.42  -291   216    -8    21
2013 134  9 59   -5.41    1.11   -5.42  -390.7  10.22  -278   218    -7    21
2013 134 10  0   -5.47    1.28   -5.28 99999.9 999.99  -263   222    -6    20
2013 134 10  1   -5.41    1.29   -5.28  -383.5   9.26  -257   229    -6    21
2013 134 10  2   -5.38    1.77   -5.16  -383.5   9.26  -259   246    -5    21
2013 134 10  3   -5.02    0.73   -5.13 99999.9 999.99  -264   270    -5    21
2013 134 10  4   -5.31    2.06   -5.09 99999.9 999.99  -268   297    -7    21
2013 134 10  5 9999.99 9999.99 9999.99  -380.2  11.06  -279   293    -7    21
2013 134 10  6   -4.12   -0.70   -5.10  -382.3  10.79  -282   268    -8    20
2013 134 10  7   -2.55   -6.12   -3.58  -395.8   9.09  -289   254    -8    22
2013 134 10  8   -5.06   -0.28   -5.82  -393.5   9.05  -296   252    -7    21
2013 134 10  9   -5.35    0.01   -6.12  -383.3   7.49  -293   254    -7    22
2013 134 10 10   -5.29   -0.22   -6.00  -383.2   7.12  -292   259    -7    22
2013 134 10 11   -5.26   -0.55   -5.81 99999.9 999.99  -302   273    -8    21
2013 134 10 12   -5.76    0.96   -6.03  -391.1   7.12  -328   288    -7    20
2013 134 10 13   -5.80    0.99   -5.96  -391.1   7.12  -359   294    -9    21
2013 134 10 14   -5.78    0.35   -5.76  -394.6   6.00  -401   292   -10    20
2013 134 10 15   -5.60   -0.14   -5.52  -391.8   6.74  -445   286   -11    21
2013 134 10 16   -5.65   -0.12   -5.68  -386.5   8.16  -457   283   -11    22
2013 134 10 17   -5.77    0.07   -5.75  -387.5   7.14  -435   279   -12    22
2013 134 10 18   -5.73    0.14   -5.78  -389.0   6.73  -378   280   -13    22
2013 134 10 19   -5.97   -0.03   -5.60  -391.1   6.03  -343   287   -13    22
2013 134 10 20   -6.01   -0.16   -5.39  -387.2   7.08  -325   290   -14    21
2013 134 10 21   -5.88   -0.24   -5.24  -386.9   7.19  -316   290   -14    21
2013 134 10 22   -5.66   -0.27   -5.70  -388.1   7.02  -312   308   -14    21
2013 134 10 23   -5.58    0.00   -5.85  -388.1   7.16  -308   322   -14    22
2013 134 10 24   -5.47   -0.53   -5.85  -390.7   7.15  -310   317   -14    22
2013 134 10 25   -6.90    1.73   -3.55  -391.4   7.35  -315   306   -14    22
2013 134 10 26 9999.99 9999.99 9999.99 99999.9 999.99  -318   300   -14    22
2013 134 10 27   -6.14    0.52   -4.37  -380.2   9.11  -317   301   -14    23
2013 134 10 28   -6.24    1.00   -4.31  -378.0   8.70  -316   310   -14    23
2013 134 10 29   -6.76    1.28   -3.69  -375.5   8.24  -313   311   -14    24
2013 134 10 30   -6.60    1.61   -3.49  -379.2   7.42  -312   311   -13    24
2013 134 10 31   -6.87    1.99   -3.15  -376.2   8.28  -323   309   -13    25
2013 134 10 32   -6.81    1.92   -3.48  -384.1   6.74  -325   318   -13    25
2013 134 10 33   -6.88    1.76   -3.97  -386.0   6.32  -331   311   -13    25
2013 134 10 34   -6.91    2.19   -3.39  -383.9   5.99  -324   300   -13    25
2013 134 10 35   -6.86    2.23   -3.09  -383.9   5.99  -303   302   -12    25
2013 134 10 36 9999.99 9999.99 9999.99 99999.9 999.99  -295   309   -12    26
2013 134 10 37   -6.00    1.09   -4.84  -378.9   8.90  -287   317   -12    26
2013 134 10 38   -5.80    0.71   -5.03  -378.9   8.90  -283   327   -12    25
2013 134 10 39   -5.97    1.03   -5.03  -378.9   8.90  -280   337   -12    27
2013 134 10 40   -6.03    1.36   -4.84  -381.8   8.00  -280   334   -11    25
2013 134 10 41   -5.87    0.92   -5.14  -381.8   8.00  -279   325   -12    27
2013 134 10 42   -5.77    0.34   -5.45  -381.8   8.00  -276   323   -11    27
2013 134 10 43   -5.57   -0.39   -5.85  -384.2   7.56  -281   327   -12    27
2013 134 10 44   -5.19   -1.57   -5.42  -384.2   7.58  -282   324   -11    27
2013 134 10 45   -5.24   -0.99   -5.38  -384.1   9.68  -292   312   -12    27
2013 134 10 46   -5.20   -0.72   -5.42  -384.1   9.70  -305   312   -11    27
2013 134 10 47   -5.24   -0.68   -5.43 99999.9 999.99  -309   318   -12    26
2013 134 10 48   -5.23   -0.83   -5.35 99999.9 999.99  -314   324   -11    27
2013 134 10 49   -4.91   -1.23   -5.62  -383.9   9.65  -326   328   -11    28
2013 134 10 50   -5.25   -1.10   -5.62  -383.9   9.65  -338   333   -11    28
2013 134 10 51   -5.40   -0.85   -5.52  -383.9   9.65  -349   339   -11    27
2013 134 10 52   -5.34   -1.16   -5.42 99999.9 999.99  -364   334   -11    27
2013 134 10 53   -5.17   -1.28   -5.38 99999.9 999.99  -381   324   -11    28
2013 134 10 54 9999.99 9999.99 9999.99 99999.9 999.99  -392   322   -11    28
2013 134 10 55   -5.24   -1.39   -5.47 99999.9 999.99  -392   314   -11    28
2013 134 10 56   -5.41   -1.57   -5.75 99999.9 999.99  -389   309   -11    29
2013 134 10 57   -5.42   -1.48   -5.62  -390.2   7.74  -387   302   -11    29
2013 134 10 58   -5.18   -1.06   -5.22  -390.2   7.74  -375   294   -11    29
2013 134 10 59   -5.12   -1.13   -5.20 99999.9 999.99  -361   288   -11    29
2013 134 11  0   -5.12   -1.13   -5.20 99999.9 999.99  -355   289   -11    28
2013 134 11  1   -5.36   -0.64   -5.23 99999.9 999.99  -348   289   -12    29
2013 134 11  2   -5.45    0.01   -5.24  -384.0   8.81  -346   287   -12    29
2013 134 11  3   -5.43   -0.34   -5.42  -384.0   8.81  -348   287   -12    29
2013 134 11  4   -5.38   -0.34   -5.47  -390.6   8.99  -345   280   -13    29
2013 134 11  5   -5.43   -0.24   -5.50  -391.7   8.65  -350   275   -13    29
2013 134 11  6   -5.34   -0.35   -5.59  -388.7   9.57  -356   271   -12    29
2013 134 11  7   -5.70   -0.03   -5.49  -397.5   7.68  -362   270   -13    28
2013 134 11  8   -5.14   -0.69   -5.75  -393.2   8.48  -367   268   -13    28
2013 134 11  9   -5.30   -0.78   -5.65  -387.7   9.22  -373   262   -13    29
2013 134 11 10   -4.98   -1.24   -5.58  -396.7   7.58  -371   266   -13    29
2013 134 11 11   -4.67   -2.24   -5.52  -393.7   8.05  -364   264   -13    29
2013 134 11 12   -5.02   -1.12   -5.62  -395.3   8.32  -362   255   -13    29
